order_id,restaurant_name,cuisine_type,city,meal_type,order_date,order_time,order_value,delivery_time_mins,rating,online_payment,discount_applied,discount_amount
254,Moti Mahal,North Indian,Mumbai,Breakfast,2023-06-14,21:08:45,855,64,3.4,Yes,Yes,140
255,Domino's Pizza,Fast Food,Chennai,Snack,2023-03-12,05:32:51,1724,28,4.6,No,No,0
256,Pizza Hut,Fast Food,Jaipur,Snack,2023-05-27,05:16:12,314,63,4.3,Yes,No,0
257,Saravana Bhavan,South Indian,Mumbai,Lunch,2023-07-28,23:36:43,954,53,3.6,Yes,Yes,25
258,Burger King,Fast Food,Jaipur,Snack,2023-07-26,21:58:50,926,72,3.4,No,No,0
259,Biryani Blues,Biryani,Chennai,Lunch,2023-12-31,09:17:52,1634,68,3.4,No,No,0
260,Barbeque Nation,North Indian,Hyderabad,Lunch,2023-01-27,11:11:48,356,58,3.5,Yes,Yes,31
261,Pizza Hut,Fast Food,Jaipur,Lunch,2023-07-29,22:55:33,594,68,4.1,Yes,Yes,148
262,Burger King,Fast Food,Hyderabad,Dinner,2023-08-13,14:27:19,1374,69,3.9,Yes,Yes,97
263,Biryani Blues,Biryani,Hyderabad,Snack,2023-04-28,00:52:18,713,23,4.5,Yes,No,0
264,Chaayos,Beverages,Jaipur,Breakfast,2023-05-15,02:10:43,1467,62,3.8,Yes,No,0
265,Chaayos,Beverages,Kolkata,Lunch,2023-04-27,19:09:48,920,31,4.6,No,Yes,77
266,Burger King,Fast Food,Bangalore,Snack,2023-12-22,14:00:20,268,55,3.9,No,No,0
267,Social,Continental,Bangalore,Snack,2023-04-05,15:36:19,672,33,4.1,Yes,No,0
268,Saravana Bhavan,South Indian,Mumbai,Lunch,2023-01-21,08:21:22,699,44,4.3,Yes,Yes,68
269,Moti Mahal,North Indian,Hyderabad,Snack,2023-03-23,10:59:14,831,39,4.7,Yes,Yes,68
270,Haldiram's,Snacks,Jaipur,Lunch,2023-09-28,11:42:24,1387,65,3.5,Yes,No,0
271,Paradise Biryani,Biryani,Chennai,Snack,2023-07-01,09:46:09,1242,61,3.7,Yes,No,0
272,Social,Continental,Jaipur,Snack,2023-02-08,15:05:43,1794,66,3.8,Yes,Yes,114
273,Paradise Biryani,Biryani,Kolkata,Breakfast,2023-08-07,19:06:37,603,67,3.4,Yes,No,0
274,Moti Mahal,North Indian,Kolkata,Dinner,2023-03-01,12:34:38,551,41,3.9,Yes,No,0
275,Mainland China,Chinese,Pune,Dinner,2023-10-24,19:02:12,1150,66,4.0,No,No,0
276,Punjab Grill,North Indian,Pune,Lunch,2023-02-24,16:30:28,1625,54,4.0,Yes,No,0
277,Domino's Pizza,Fast Food,Mumbai,Breakfast,2023-10-25,04:09:15,163,46,3.7,Yes,Yes,58
278,Barbeque Nation,North Indian,Hyderabad,Snack,2023-05-26,06:28:57,273,59,4.1,No,No,0
279,Smoke House Deli,Continental,Delhi,Breakfast,2023-07-27,00:34:47,1279,46,3.6,Yes,No,0
280,Burger King,Fast Food,Delhi,Snack,2023-11-10,10:01:39,517,26,4.8,Yes,Yes,69
281,Sagar Ratna,South Indian,Chennai,Dinner,2023-04-15,03:38:49,1778,45,3.7,No,No,0
282,Moti Mahal,North Indian,Hyderabad,Lunch,2023-04-27,19:57:58,1550,72,4.1,Yes,Yes,123
283,Pizza Hut,Fast Food,Kolkata,Snack,2023-01-23,03:01:44,1454,20,4.7,Yes,No,0
284,Chaayos,Beverages,Pune,Breakfast,2023-12-14,20:03:30,1231,22,4.2,No,No,0
285,Domino's Pizza,Fast Food,Mumbai,Dinner,2023-12-16,14:11:31,1262,56,4.1,Yes,No,0
286,Barbeque Nation,North Indian,Hyderabad,Lunch,2023-10-20,11:31:11,1609,72,3.6,Yes,No,0
287,Punjab Grill,North Indian,Hyderabad,Snack,2023-09-21,06:25:23,1257,41,4.1,Yes,No,0
288,McDonald's,Fast Food,Pune,Breakfast,2023-02-08,06:29:51,1045,34,4.6,Yes,No,0
289,Sagar Ratna,South Indian,Kolkata,Dinner,2023-01-12,20:07:52,1448,37,4.5,No,No,0
290,KFC,Fast Food,Pune,Snack,2023-06-18,01:06:52,530,63,3.9,No,Yes,95
291,KFC,Fast Food,Mumbai,Breakfast,2023-04-15,09:40:49,465,44,4.4,Yes,No,0
292,Pizza Hut,Fast Food,Pune,Dinner,2023-02-11,17:07:35,337,20,4.9,No,No,0
293,Wow Momo,Chinese,Mumbai,Lunch,2023-02-04,05:40:09,533,47,4.0,No,Yes,26
294,McDonald's,Fast Food,Pune,Breakfast,2023-08-21,03:44:24,1374,70,3.6,No,Yes,94
295,Chaayos,Beverages,Kolkata,Breakfast,2023-10-09,20:02:03,1295,35,4.3,Yes,No,0
296,Pizza Hut,Fast Food,Bangalore,Lunch,2023-04-15,18:30:23,766,37,4.2,Yes,Yes,131
297,Wow Momo,Chinese,Kolkata,Dinner,2023-07-08,09:21:46,1752,24,4.3,Yes,No,0
298,Smoke House Deli,Continental,Hyderabad,Snack,2023-02-11,21:03:17,427,39,3.7,No,No,0
299,Sagar Ratna,South Indian,Kolkata,Dinner,2023-06-21,07:10:30,835,47,4.4,Yes,No,0
300,Paradise Biryani,Biryani,Hyderabad,Snack,2023-05-03,08:24:01,513,45,4.6,Yes,No,0
301,Smoke House Deli,Continental,Hyderabad,Dinner,2023-05-27,09:05:22,724,72,4.0,Yes,Yes,71
302,Moti Mahal,North Indian,Bangalore,Breakfast,2023-10-10,18:07:11,1095,65,3.5,Yes,No,0
303,McDonald's,Fast Food,Kolkata,Snack,2023-02-24,09:14:36,1447,39,4.0,Yes,No,0
304,Chaayos,Beverages,Kolkata,Breakfast,2023-06-24,17:36:18,1374,50,4.1,No,No,0
305,Domino's Pizza,Fast Food,Pune,Breakfast,2023-02-12,19:23:48,1724,35,4.4,Yes,Yes,31
306,Moti Mahal,North Indian,Kolkata,Dinner,2023-11-06,13:24:41,1031,26,3.9,Yes,Yes,150
307,Social,Continental,Hyderabad,Snack,2023-05-26,15:02:49,951,49,4.3,Yes,No,0
308,Barbeque Nation,North Indian,Jaipur,Breakfast,2023-04-26,01:37:40,1001,25,4.0,Yes,No,0
309,Burger King,Fast Food,Pune,Snack,2023-11-01,21:55:34,573,53,4.0,No,Yes,132
310,Behrouz Biryani,Biryani,Pune,Breakfast,2023-04-27,22:39:50,241,71,3.9,Yes,No,0
311,Haldiram's,Snacks,Bangalore,Lunch,2023-07-20,17:24:42,507,55,3.6,No,No,0
312,KFC,Fast Food,Kolkata,Lunch,2023-03-14,17:15:07,1461,62,3.8,Yes,No,0
313,Sagar Ratna,South Indian,Hyderabad,Snack,2023-08-19,07:44:00,1029,44,3.6,Yes,Yes,91
314,McDonald's,Fast Food,Mumbai,Lunch,2023-05-23,09:26:17,817,32,4.3,Yes,No,0
315,Smoke House Deli,Continental,Pune,Snack,2023-08-26,17:48:26,953,57,3.6,Yes,No,0
316,Sagar Ratna,South Indian,Bangalore,Dinner,2023-12-24,02:44:32,1408,57,3.5,Yes,No,0
317,Haldiram's,Snacks,Hyderabad,Dinner,2023-02-15,18:02:34,524,43,4.3,No,No,0
318,Sagar Ratna,South Indian,Bangalore,Snack,2023-06-14,15:00:26,530,51,4.2,Yes,No,0
319,Punjab Grill,North Indian,Jaipur,Dinner,2023-02-24,19:39:30,533,40,4.5,Yes,No,0
320,Barbeque Nation,North Indian,Jaipur,Lunch,2023-03-18,02:43:45,936,55,4.0,No,No,0
321,Smoke House Deli,Continental,Kolkata,Snack,2023-07-10,03:00:34,492,25,4.5,Yes,No,0
322,Domino's Pizza,Fast Food,Chennai,Lunch,2023-07-29,02:52:31,741,30,4.6,No,No,0
323,Social,Continental,Mumbai,Breakfast,2023-04-15,08:54:20,1737,54,4.3,Yes,No,0
324,Domino's Pizza,Fast Food,Jaipur,Lunch,2023-06-15,10:43:44,359,67,4.1,Yes,No,0
325,Domino's Pizza,Fast Food,Jaipur,Dinner,2023-05-16,16:58:22,328,48,4.4,Yes,Yes,73
326,Moti Mahal,North Indian,Pune,Snack,2023-03-06,19:03:38,1411,28,4.7,Yes,Yes,109
327,Mainland China,Chinese,Chennai,Lunch,2023-05-07,00:40:13,1591,38,4.0,Yes,No,0
328,Haldiram's,Snacks,Bangalore,Snack,2023-12-24,03:32:42,271,37,4.6,Yes,No,0
329,Biryani Blues,Biryani,Hyderabad,Lunch,2023-10-04,14:40:50,809,73,3.5,No,No,0
330,Biryani Blues,Biryani,Chennai,Snack,2023-05-27,00:51:34,1075,24,4.6,Yes,No,0
331,Social,Continental,Chennai,Dinner,2023-06-26,22:04:14,1149,40,4.3,Yes,No,0
332,Behrouz Biryani,Biryani,Pune,Breakfast,2023-11-06,08:15:20,1244,45,3.8,No,Yes,146
333,Wow Momo,Chinese,Pune,Dinner,2023-05-12,12:06:22,1270,56,3.6,No,No,0
334,Domino's Pizza,Fast Food,Delhi,Breakfast,2023-09-01,12:24:58,1755,73,3.7,Yes,Yes,132
335,Behrouz Biryani,Biryani,Delhi,Snack,2023-03-20,21:44:32,1560,28,4.8,Yes,Yes,90
336,McDonald's,Fast Food,Pune,Dinner,2023-02-02,08:12:54,911,62,4.3,Yes,Yes,121
337,Burger King,Fast Food,Hyderabad,Snack,2023-09-12,21:33:54,336,65,3.4,Yes,No,0
338,McDonald's,Fast Food,Bangalore,Lunch,2023-07-22,01:34:16,1542,48,3.6,Yes,Yes,128
339,Biryani Blues,Biryani,Jaipur,Breakfast,2023-03-31,05:56:22,934,25,4.7,Yes,Yes,100
340,Saravana Bhavan,South Indian,Chennai,Lunch,2023-05-29,23:13:07,1734,72,4.0,Yes,No,0
341,Biryani Blues,Biryani,Mumbai,Breakfast,2023-08-26,08:35:15,1481,30,4.3,Yes,No,0
342,Biryani Blues,Biryani,Kolkata,Snack,2023-12-01,07:25:54,594,25,4.8,Yes,Yes,118
343,Saravana Bhavan,South Indian,Kolkata,Dinner,2023-11-04,13:22:08,436,35,4.1,Yes,Yes,92
344,Barbeque Nation,North Indian,Chennai,Lunch,2023-07-21,09:46:17,1392,52,3.7,No,No,0
345,Domino's Pizza,Fast Food,Hyderabad,Snack,2023-05-31,04:42:51,380,35,4.3,Yes,No,0
346,Barbeque Nation,North Indian,Pune,Dinner,2023-02-21,14:10:10,942,75,4.0,No,No,0
347,Mainland China,Chinese,Bangalore,Snack,2023-10-27,12:20:28,299,21,4.6,Yes,No,0
348,Subway,Fast Food,Delhi,Breakfast,2023-11-03,20:42:57,965,52,3.8,No,No,0
349,Pizza Hut,Fast Food,Mumbai,Lunch,2023-04-19,02:11:12,321,39,3.8,Yes,Yes,103
350,Pizza Hut,Fast Food,Mumbai,Dinner,2023-09-29,16:07:52,1045,66,4.3,Yes,Yes,82
351,McDonald's,Fast Food,Kolkata,Breakfast,2023-06-26,09:43:54,1403,58,3.5,Yes,Yes,23
352,Biryani Blues,Biryani,Delhi,Lunch,2023-07-13,02:54:13,860,53,4.0,Yes,Yes,115
353,Biryani Blues,Biryani,Chennai,Breakfast,2023-10-27,22:15:05,210,41,4.5,Yes,No,0
354,McDonald's,Fast Food,Chennai,Breakfast,2023-07-13,00:25:49,1082,52,3.9,No,No,0
355,Punjab Grill,North Indian,Pune,Lunch,2023-04-10,09:51:15,1733,26,4.8,Yes,Yes,150
356,Barbeque Nation,North Indian,Delhi,Breakfast,2023-04-06,07:23:05,244,50,3.9,Yes,Yes,29
357,Mainland China,Chinese,Kolkata,Lunch,2023-05-06,07:24:43,658,46,4.5,Yes,No,0
358,McDonald's,Fast Food,Pune,Breakfast,2023-07-15,07:21:38,1528,23,4.1,Yes,No,0
359,McDonald's,Fast Food,Jaipur,Dinner,2023-10-28,17:47:55,786,40,3.8,No,Yes,114
360,Subway,Fast Food,Chennai,Dinner,2023-10-15,13:20:52,1425,35,4.2,No,Yes,82
361,Biryani Blues,Biryani,Delhi,Snack,2023-01-10,14:51:35,627,54,3.8,Yes,No,0
362,Barbeque Nation,North Indian,Kolkata,Dinner,2023-02-10,16:52:30,570,53,4.5,No,No,0
363,Domino's Pizza,Fast Food,Bangalore,Dinner,2023-02-06,11:04:16,239,34,4.7,No,No,0
364,Saravana Bhavan,South Indian,Jaipur,Breakfast,2023-08-14,21:10:28,345,52,3.7,No,Yes,35
365,Chaayos,Beverages,Bangalore,Lunch,2023-04-24,14:37:03,684,74,3.5,No,No,0
366,Paradise Biryani,Biryani,Pune,Snack,2023-04-16,22:48:44,628,24,4.9,Yes,No,0
367,Haldiram's,Snacks,Bangalore,Breakfast,2023-03-06,04:05:09,1070,49,3.9,Yes,No,0
368,Saravana Bhavan,South Indian,Hyderabad,Snack,2023-05-01,01:38:10,1098,36,4.6,Yes,Yes,97
369,Sagar Ratna,South Indian,Delhi,Lunch,2023-11-21,23:23:00,821,29,4.0,Yes,No,0
370,Pizza Hut,Fast Food,Delhi,Dinner,2023-04-12,08:55:48,506,21,4.9,No,No,0
371,Mainland China,Chinese,Hyderabad,Breakfast,2023-06-29,18:33:18,358,71,4.0,Yes,Yes,35
372,KFC,Fast Food,Bangalore,Lunch,2023-11-17,05:11:33,970,43,4.3,Yes,No,0
373,Moti Mahal,North Indian,Chennai,Breakfast,2023-01-09,19:11:32,282,32,4.7,No,Yes,43
374,Paradise Biryani,Biryani,Mumbai,Breakfast,2023-06-29,08:47:02,253,30,4.8,No,No,0
375,Pizza Hut,Fast Food,Jaipur,Breakfast,2023-05-29,23:17:48,1549,47,3.8,Yes,Yes,90
376,Wow Momo,Chinese,Jaipur,Lunch,2023-01-14,18:57:22,1407,59,4.0,Yes,No,0
377,Chaayos,Beverages,Jaipur,Breakfast,2023-02-04,09:37:26,722,44,3.8,Yes,No,0
378,Social,Continental,Hyderabad,Breakfast,2023-05-29,21:08:25,1751,65,3.7,No,No,0
379,Moti Mahal,North Indian,Pune,Snack,2023-04-16,08:38:35,518,21,4.3,Yes,Yes,91
380,Domino's Pizza,Fast Food,Jaipur,Dinner,2023-10-26,03:29:13,1346,34,4.8,Yes,Yes,81
381,Wow Momo,Chinese,Delhi,Lunch,2023-08-12,21:50:21,1783,44,4.0,Yes,Yes,80
382,Moti Mahal,North Indian,Pune,Dinner,2023-12-22,06:54:39,1361,21,4.7,Yes,No,0
383,Moti Mahal,North Indian,Bangalore,Lunch,2023-11-22,06:34:47,1158,54,3.8,No,Yes,43
384,Domino's Pizza,Fast Food,Hyderabad,Lunch,2023-01-09,01:44:32,1228,50,3.6,Yes,Yes,107
385,Punjab Grill,North Indian,Pune,Breakfast,2023-01-09,20:14:34,452,57,4.1,Yes,Yes,113
386,McDonald's,Fast Food,Pune,Snack,2023-08-16,22:04:16,356,41,4.0,Yes,Yes,131
387,Smoke House Deli,Continental,Pune,Lunch,2023-10-02,23:25:21,1300,64,4.2,Yes,Yes,64
388,Pizza Hut,Fast Food,Chennai,Dinner,2023-02-19,18:58:22,513,66,3.3,No,No,0
389,Domino's Pizza,Fast Food,Bangalore,Dinner,2023-12-25,00:41:54,1402,34,4.4,Yes,No,0
390,Biryani Blues,Biryani,Pune,Breakfast,2023-04-03,18:16:58,860,40,3.9,Yes,No,0
391,Paradise Biryani,Biryani,Jaipur,Breakfast,2023-04-14,07:57:32,579,35,4.5,Yes,No,0
392,Haldiram's,Snacks,Delhi,Breakfast,2023-05-31,05:11:40,1047,66,3.7,Yes,No,0
393,Smoke House Deli,Continental,Kolkata,Dinner,2023-08-01,09:18:44,918,26,4.7,Yes,Yes,135
394,McDonald's,Fast Food,Delhi,Dinner,2023-01-09,03:08:25,802,36,4.7,Yes,No,0
395,Punjab Grill,North Indian,Kolkata,Lunch,2023-10-12,14:35:43,303,55,4.4,Yes,No,0
396,Sagar Ratna,South Indian,Jaipur,Breakfast,2023-06-17,20:13:29,1488,30,4.5,No,Yes,33
397,Haldiram's,Snacks,Pune,Lunch,2023-03-16,02:46:53,988,64,3.9,Yes,No,0
398,Burger King,Fast Food,Chennai,Lunch,2023-02-07,14:00:04,251,45,4.2,No,Yes,33
399,Saravana Bhavan,South Indian,Delhi,Snack,2023-02-04,08:45:19,753,72,3.9,No,Yes,44
400,Barbeque Nation,North Indian,Hyderabad,Lunch,2023-09-06,04:22:05,747,25,4.4,Yes,No,0
401,Pizza Hut,Fast Food,Jaipur,Snack,2023-12-14,20:51:45,1503,36,3.9,No,Yes,114
402,Pizza Hut,Fast Food,Pune,Lunch,2023-06-23,10:55:36,241,36,4.2,Yes,Yes,88
403,Moti Mahal,North Indian,Delhi,Lunch,2023-10-20,11:20:22,1576,62,3.5,Yes,No,0
404,Chaayos,Beverages,Hyderabad,Breakfast,2023-11-23,20:47:51,942,72,3.7,No,No,0
405,KFC,Fast Food,Jaipur,Dinner,2023-01-31,23:54:51,958,74,3.9,Yes,Yes,134
406,Punjab Grill,North Indian,Bangalore,Lunch,2023-11-11,07:24:00,544,28,3.9,Yes,No,0
407,Chaayos,Beverages,Hyderabad,Lunch,2023-11-21,06:27:04,1368,36,4.1,Yes,Yes,119
408,Mainland China,Chinese,Kolkata,Dinner,2023-11-30,00:18:57,715,53,4.0,Yes,No,0
409,Sagar Ratna,South Indian,Kolkata,Breakfast,2023-06-11,06:52:59,456,29,4.4,Yes,Yes,45
410,Burger King,Fast Food,Pune,Snack,2023-04-13,21:55:54,934,61,3.9,No,Yes,64
411,Wow Momo,Chinese,Kolkata,Lunch,2023-08-29,10:27:22,1396,63,4.0,Yes,No,0
412,Paradise Biryani,Biryani,Hyderabad,Breakfast,2023-10-17,22:53:31,1123,37,4.6,Yes,No,0
413,Burger King,Fast Food,Chennai,Dinner,2023-11-24,15:53:57,1156,74,3.9,Yes,Yes,54
414,Burger King,Fast Food,Jaipur,Dinner,2023-04-15,23:10:34,1642,46,4.2,Yes,Yes,133
415,Subway,Fast Food,Kolkata,Snack,2023-10-23,06:59:26,1207,75,3.5,Yes,No,0
416,Punjab Grill,North Indian,Mumbai,Dinner,2023-10-03,21:39:58,1187,45,3.8,Yes,Yes,69
417,Subway,Fast Food,Delhi,Lunch,2023-01-14,04:14:40,1084,23,4.9,Yes,No,0
418,Saravana Bhavan,South Indian,Jaipur,Snack,2023-09-05,02:26:55,403,63,3.4,Yes,No,0
419,Sagar Ratna,South Indian,Jaipur,Lunch,2023-12-05,09:28:07,1121,57,4.0,Yes,Yes,86
420,McDonald's,Fast Food,Chennai,Breakfast,2023-05-31,11:03:11,251,30,4.7,Yes,Yes,77
421,Subway,Fast Food,Chennai,Snack,2023-07-19,16:07:40,191,75,4.0,Yes,No,0
422,Biryani Blues,Biryani,Bangalore,Breakfast,2023-03-29,05:41:16,666,58,4.2,Yes,No,0
423,Wow Momo,Chinese,Kolkata,Snack,2023-11-28,01:21:30,864,49,3.8,No,No,0
424,Social,Continental,Kolkata,Breakfast,2023-01-04,04:29:03,1197,62,4.3,Yes,No,0
425,Sagar Ratna,South Indian,Chennai,Dinner,2023-09-24,03:11:34,371,50,3.6,Yes,No,0
426,Paradise Biryani,Biryani,Chennai,Dinner,2023-09-13,03:28:40,1606,61,3.7,Yes,No,0
427,KFC,Fast Food,Delhi,Snack,2023-09-14,20:35:19,804,63,3.5,Yes,No,0
428,Smoke House Deli,Continental,Chennai,Dinner,2023-12-19,13:01:42,1007,45,4.0,Yes,No,0
429,Moti Mahal,North Indian,Hyderabad,Dinner,2023-10-10,11:56:08,1610,34,4.5,No,No,0
430,Saravana Bhavan,South Indian,Chennai,Lunch,2023-11-23,19:19:13,1496,55,3.7,Yes,No,0
431,Biryani Blues,Biryani,Chennai,Lunch,2023-09-22,07:22:42,837,61,3.5,Yes,Yes,98
432,Chaayos,Beverages,Pune,Dinner,2023-04-12,12:35:17,1349,38,4.2,Yes,No,0
433,Domino's Pizza,Fast Food,Mumbai,Snack,2023-12-12,18:03:06,548,52,3.6,No,No,0
434,Burger King,Fast Food,Kolkata,Breakfast,2023-12-05,12:54:08,458,28,4.9,Yes,No,0
435,Moti Mahal,North Indian,Jaipur,Lunch,2023-05-04,04:54:27,1615,31,4.6,No,No,0
436,Punjab Grill,North Indian,Pune,Breakfast,2023-01-03,03:55:58,1075,37,4.0,Yes,No,0
437,Punjab Grill,North Indian,Jaipur,Breakfast,2023-02-20,14:09:03,1408,47,4.2,No,No,0
438,Smoke House Deli,Continental,Kolkata,Breakfast,2023-01-15,23:37:31,1243,32,4.6,Yes,No,0
439,Social,Continental,Hyderabad,Breakfast,2023-09-21,03:44:59,158,60,4.1,Yes,No,0
440,Saravana Bhavan,South Indian,Chennai,Lunch,2023-02-10,05:18:36,935,52,4.1,Yes,Yes,31
441,Burger King,Fast Food,Chennai,Snack,2023-10-10,23:53:06,1215,58,4.0,No,No,0
442,Biryani Blues,Biryani,Pune,Snack,2023-05-20,20:27:39,1686,32,4.0,No,Yes,78
443,KFC,Fast Food,Bangalore,Lunch,2023-10-13,10:05:24,194,57,3.9,Yes,No,0
444,Domino's Pizza,Fast Food,Kolkata,Dinner,2023-10-27,20:34:04,1245,59,3.5,Yes,No,0
445,Haldiram's,Snacks,Delhi,Breakfast,2023-09-26,04:56:01,387,46,4.1,Yes,No,0
446,Wow Momo,Chinese,Jaipur,Lunch,2023-03-22,03:21:05,1573,63,4.0,Yes,No,0
447,Haldiram's,Snacks,Chennai,Lunch,2023-06-12,23:44:20,364,52,4.2,Yes,No,0
448,Haldiram's,Snacks,Mumbai,Snack,2023-03-19,11:31:15,1397,32,4.6,Yes,No,0
449,Chaayos,Beverages,Chennai,Lunch,2023-01-16,15:17:16,1272,51,4.4,No,No,0
450,KFC,Fast Food,Delhi,Breakfast,2023-09-19,04:04:28,332,27,4.7,No,Yes,43
451,Social,Continental,Mumbai,Breakfast,2023-12-18,17:09:18,674,61,3.6,Yes,No,0
452,Behrouz Biryani,Biryani,Delhi,Breakfast,2023-11-13,03:22:19,507,75,3.2,Yes,No,0
453,Paradise Biryani,Biryani,Kolkata,Breakfast,2023-02-07,05:26:59,1702,22,4.0,Yes,No,0
454,Punjab Grill,North Indian,Pune,Dinner,2023-12-14,17:36:06,1046,59,3.7,Yes,No,0
455,Paradise Biryani,Biryani,Bangalore,Breakfast,2023-06-05,23:31:01,969,49,3.8,No,No,0
456,Smoke House Deli,Continental,Kolkata,Lunch,2023-02-14,05:45:48,421,64,4.1,Yes,Yes,126
457,Moti Mahal,North Indian,Jaipur,Snack,2023-03-12,17:28:15,1401,44,4.4,Yes,No,0
458,Biryani Blues,Biryani,Jaipur,Snack,2023-02-14,04:39:12,992,48,3.6,Yes,No,0
459,Paradise Biryani,Biryani,Delhi,Lunch,2023-09-18,11:24:06,842,53,4.0,Yes,No,0
460,KFC,Fast Food,Jaipur,Dinner,2023-09-16,02:13:53,1535,61,3.8,Yes,Yes,60
461,Social,Continental,Jaipur,Snack,2023-12-04,23:32:27,488,24,4.7,Yes,Yes,104
462,Wow Momo,Chinese,Delhi,Lunch,2023-08-03,02:59:26,1467,44,4.0,Yes,Yes,137
463,Behrouz Biryani,Biryani,Jaipur,Breakfast,2023-11-29,23:59:24,1170,48,3.9,No,No,0
464,Barbeque Nation,North Indian,Mumbai,Snack,2023-06-10,11:16:25,223,55,4.0,Yes,No,0
465,Sagar Ratna,South Indian,Chennai,Lunch,2023-09-12,13:16:36,1525,49,4.5,Yes,Yes,77
466,Behrouz Biryani,Biryani,Pune,Snack,2023-10-06,15:44:14,1495,43,4.4,Yes,Yes,76
467,Barbeque Nation,North Indian,Pune,Dinner,2023-11-19,15:04:42,1447,71,3.5,Yes,No,0
468,Haldiram's,Snacks,Delhi,Lunch,2023-07-11,13:42:25,437,72,3.9,No,Yes,85
469,Sagar Ratna,South Indian,Hyderabad,Lunch,2023-02-17,05:25:56,954,33,4.3,Yes,No,0
470,Paradise Biryani,Biryani,Mumbai,Snack,2023-01-19,09:24:53,1446,73,3.9,Yes,No,0
471,Behrouz Biryani,Biryani,Bangalore,Snack,2023-01-03,00:25:46,1236,67,3.3,No,No,0
472,Smoke House Deli,Continental,Bangalore,Lunch,2023-10-12,00:42:13,412,26,4.3,Yes,No,0
473,Pizza Hut,Fast Food,Kolkata,Lunch,2023-04-17,14:05:54,964,41,4.7,No,Yes,55
474,Chaayos,Beverages,Chennai,Dinner,2023-10-04,19:08:59,1659,55,4.1,Yes,Yes,94
475,Saravana Bhavan,South Indian,Bangalore,Lunch,2023-07-16,00:37:38,1261,64,4.0,Yes,No,0
476,Mainland China,Chinese,Jaipur,Snack,2023-09-20,04:24:17,1681,73,3.7,No,Yes,47
477,Barbeque Nation,North Indian,Kolkata,Lunch,2023-01-21,22:36:05,1522,23,4.2,Yes,No,0
478,Wow Momo,Chinese,Bangalore,Breakfast,2023-09-26,12:48:37,1756,38,3.9,Yes,No,0
479,Behrouz Biryani,Biryani,Mumbai,Lunch,2023-10-16,15:47:17,1475,55,3.9,Yes,No,0
480,Domino's Pizza,Fast Food,Kolkata,Snack,2023-06-12,02:40:43,1764,63,3.7,Yes,Yes,84
481,Subway,Fast Food,Jaipur,Lunch,2023-12-21,07:40:07,1447,65,4.0,Yes,No,0
482,Mainland China,Chinese,Hyderabad,Lunch,2023-04-25,13:56:06,1069,31,4.8,Yes,Yes,64
483,Social,Continental,Mumbai,Snack,2023-01-17,02:44:18,1027,37,4.3,Yes,Yes,85
484,Barbeque Nation,North Indian,Pune,Snack,2023-10-03,22:47:01,467,22,4.1,Yes,No,0
485,Domino's Pizza,Fast Food,Chennai,Snack,2023-11-04,02:28:40,1322,55,3.8,Yes,No,0
486,KFC,Fast Food,Bangalore,Breakfast,2023-11-02,16:27:28,1184,30,4.3,No,Yes,109
487,KFC,Fast Food,Hyderabad,Dinner,2023-05-09,21:45:49,888,38,3.9,No,No,0
488,Barbeque Nation,North Indian,Mumbai,Dinner,2023-06-23,09:55:11,642,61,4.0,Yes,Yes,102
489,Pizza Hut,Fast Food,Mumbai,Snack,2023-04-10,23:35:50,1256,66,3.6,Yes,No,0
490,Social,Continental,Jaipur,Snack,2023-01-18,08:43:37,757,61,3.6,Yes,Yes,62
491,Mainland China,Chinese,Delhi,Breakfast,2023-03-24,04:37:32,1522,60,4.2,No,Yes,72
492,Mainland China,Chinese,Kolkata,Breakfast,2023-10-18,09:31:37,1555,29,3.9,Yes,Yes,42
493,McDonald's,Fast Food,Delhi,Lunch,2023-11-05,18:37:06,665,55,3.5,Yes,No,0
494,Chaayos,Beverages,Kolkata,Snack,2023-09-03,02:03:02,978,47,3.9,No,No,0
495,Haldiram's,Snacks,Delhi,Breakfast,2023-10-21,22:03:48,1677,57,3.5,Yes,No,0
496,Social,Continental,Mumbai,Dinner,2023-11-02,22:21:50,1554,39,4.3,Yes,No,0
497,Pizza Hut,Fast Food,Kolkata,Breakfast,2023-07-04,09:53:07,470,54,3.7,No,No,0
498,Burger King,Fast Food,Bangalore,Dinner,2023-09-21,08:47:29,1778,75,3.9,Yes,Yes,56
499,Haldiram's,Snacks,Delhi,Breakfast,2023-08-11,18:07:27,1371,45,4.2,Yes,No,0
500,Subway,Fast Food,Pune,Lunch,2023-06-10,14:13:07,1472,74,3.7,Yes,Yes,76
501,Sagar Ratna,South Indian,Chennai,Lunch,2023-02-14,20:21:34,521,62,4.2,Yes,No,0
502,Behrouz Biryani,Biryani,Mumbai,Dinner,2023-09-19,04:33:37,287,36,3.9,No,No,0
503,Saravana Bhavan,South Indian,Bangalore,Lunch,2023-02-09,04:29:15,733,59,3.5,Yes,No,0
504,Smoke House Deli,Continental,Jaipur,Dinner,2023-08-28,16:43:40,1500,39,4.4,Yes,No,0
505,Moti Mahal,North Indian,Pune,Dinner,2023-06-16,16:06:51,495,20,4.3,Yes,No,0
506,Chaayos,Beverages,Chennai,Dinner,2023-02-22,11:49:15,1541,66,3.6,No,No,0
507,Behrouz Biryani,Biryani,Pune,Dinner,2023-07-09,10:54:08,1279,26,4.1,Yes,No,0
